date,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,CDHIAv,CDHIMax,CDNIAv,CDNIMax,CGHIAv,CGHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,Weekday,Weekend,Festive,Q
2014-12-16,31.79166667,250,33.5,546,39.91666667,289,40.125,127,270.5416667,864,174.91666669999998,674,11.0,13.70833333,16.0,0.1,2.291666667,4.5,2.5,2.759666667,2.9739999999999998,64.0,90.04125,100.0,15.0,18.91666667,25.0,950,955.8333332999998,960,1,0,0,11699.0
2014-12-17,41.91666667,260,11.83333333,216,47.75,380,33.95833333,107,291.25,855,175.54166669999998,667,13.0,13.79166667,15.0,0.1,1.279166667,2.2,2.214,2.912125,3.234,60.14,88.82041667,100.0,16.0,19.25,25.0,950,950.0,950,1,0,0,11030.0
2014-12-18,45.45833333,218,1.8333333330000001,25,46.58333333,232,31.20833333,95,306.9166667,904,180.70833330000002,687,10.0,11.16666667,13.0,0.3,1.6208333330000002,3.3,2.062,2.271208333,2.536,47.18,82.65625,100.0,14.0,18.125,25.0,950,950.0,950,1,0,0,10669.0
2014-12-19,64.29166667,319,148.625,877,137.33333330000002,582,33.16666667,100,312.5833333,926,184.79166669999998,703,7.0,8.666666667000001,11.0,0.1,1.7291666669999999,3.8,1.274,1.6402916669999998,2.373,43.74,80.0,100.0,13.0,16.41666667,23.0,950,950.0,950,1,0,0,11476.0
2014-12-20,31.5,209,1.333333333,23,32.20833333,215,50.5,162,245.625,758,172.20833330000002,658,8.0,9.125,10.0,0.2,1.8,3.3,1.5330000000000001,2.0082083330000002,2.415,77.54,95.21,100.0,11.0,13.20833333,17.0,950,951.25,960,0,1,0,10252.0
2014-12-21,38.875,229,248.70833330000002,953,166.20833330000002,711,30.66666667,93,326.0833333,953,187.33333330000002,711,4.0,6.208333333,8.0,0.1,1.004166667,2.1,0.778,1.15025,1.5090000000000001,37.92,75.0025,100.0,9.0,14.625,23.0,950,950.0,950,0,1,0,11381.0
2014-12-22,46.41666667,228,278.5833333,979,170.66666669999998,693,23.91666667,73,351.0,987,190.66666669999998,718,0.0,2.916666667,9.0,1.0,1.529166667,2.2,0.7929999999999999,1.082125,1.4,20.95,47.6475,70.36,11.0,18.5,30.0,940,945.0,950,1,0,0,11746.0
2014-12-23,25.125,77,340.8333333,971,188.08333330000002,710,25.125,77,340.8333333,971,188.08333330000002,710,0.0,3.125,5.0,1.6,4.741666667,6.8,1.036,1.39575,1.777,32.66,54.42791667,85.1,7.0,16.33333333,25.0,940,942.9166667000002,950,1,0,0,11745.0
2014-12-24,23.33333333,69,370.8333333,1027,198.0,741,23.33333333,69,370.8333333,1027,198.0,741,-8.0,-4.0,0.0,0.4,3.35,6.2,0.402,0.538375,0.9159999999999999,22.58,52.29875,78.94,4.0,8.666666667000001,16.0,950,954.1666667000002,960,1,0,1,11698.0
2014-12-25,56.29166667,263,183.95833330000002,763,152.66666669999998,619,25.5,75,357.0833333,1015,196.0,739,-5.0,-0.791666667,5.0,1.0,1.7291666669999999,3.5,0.35600000000000004,0.8185416670000001,1.676,20.91,53.77208333,82.3,4.0,12.375,24.0,950,950.0,950,1,0,1,12400.0
2014-12-26,60.625,321,204.33333330000002,932,145.0,598,25.95833333,79,338.125,955,187.20833330000002,705,6.0,8.625,11.0,0.6,1.5833333330000001,2.5,1.631,1.7963333330000002,1.9080000000000001,36.68,73.1225,99.3,11.0,17.79166667,27.0,950,950.0,950,1,0,0,9249.0
2014-12-27,73.66666667,284,76.625,427,114.08333329999999,543,26.625,79,319.7916667,942,182.04166669999998,690,7.0,8.208333332999999,11.0,1.1,1.7625,2.5,1.147,2.5175,3.6189999999999998,37.3,73.775,100.0,11.0,16.95833333,27.0,950,952.0833332999998,960,0,1,0,12072.0
2014-12-28,49.79166667,314,176.70833330000002,930,132.6666667,692,37.125,128,306.125,930,185.75,708,2.0,4.416666667,8.0,0.7,2.45,4.4,0.6920000000000001,1.776666667,3.516,41.67,80.58708333,100.0,8.0,11.5,19.0,950,955.0,960,0,1,0,11898.0
2014-12-29,44.25,276,227.66666669999998,993,157.66666669999998,727,25.54166667,76,354.125,993,194.33333330000002,727,1.0,3.708333333,8.0,0.7,1.120833333,2.5,0.655,0.789791667,0.987,30.86,67.23125,90.32,7.0,14.08333333,25.0,950,950.0,950,1,0,0,9939.0
2014-12-30,65.45833333,294,81.45833333,657,87.83333333,365,31.04166667,93,323.7916667,948,188.20833330000002,712,0.0,6.416666667,12.0,0.2,2.0,4.0,0.6679999999999999,1.597166667,3.27,46.89,71.72375,100.0,11.0,15.45833333,23.0,950,957.0833332999998,960,1,0,0,11428.0
2014-12-31,47.45833333,153,216.41666669999998,791,157.04166669999998,664,49.16666667,153,245.20833330000002,791,173.75,664,6.0,7.333333333,9.0,0.4,1.9791666669999999,3.2,2.461,2.870583333,3.338,77.48,95.385,100.0,9.0,11.33333333,15.0,960,960.0,960,1,0,1,9869.0
2015-01-01,63.04166667,230,6.958333333,53,66.33333333,242,42.125,134,275.8333333,829,179.04166669999998,678,4.0,6.541666667,9.0,0.3,1.045833333,2.2,2.079,2.378375,2.7960000000000003,64.48,91.12,100.0,8.0,11.54166667,18.0,950,953.3333332999998,960,1,0,1,10351.0
2015-01-02,57.75,270,14.20833333,240,61.125,291,48.20833333,152,255.29166669999998,799,176.125,670,6.0,6.875,8.0,0.1,1.145833333,3.0,2.1,2.4249166669999997,2.5810000000000004,53.68,87.9875,100.0,9.0,12.375,20.0,950,950.0,950,1,0,0,9145.0
2015-01-03,50.54166667,265,85.375,846,79.625,463,28.79166667,86,331.875,948,190.04166669999998,713,5.0,6.625,9.0,0.4,1.316666667,2.5,1.5,1.675583333,1.984,41.88,77.81041667,100.0,9.0,14.45833333,24.0,950,950.0,950,0,1,0,10175.0
2015-01-04,66.16666667,270,170.91666669999998,807,152.75,585,31.125,94,332.25,950,192.75,723,0.0,2.125,6.0,0.4,1.875,3.7,1.022,1.3335,1.756,37.96,67.5475,88.17,8.0,11.79166667,17.0,960,962.0833332999998,970,0,1,0,11157.0
2015-01-05,80.16666667,292,86.70833333,414,126.95833329999999,545,38.29166667,118,289.75,850,181.33333330000002,682,1.0,2.458333333,5.0,0.2,1.2,3.0,1.869,2.5042083330000002,3.123,51.98,76.50333333,95.16,6.0,10.20833333,16.0,960,965.0,970,1,0,0,10252.0
2015-01-06,68.29166667,288,157.16666669999998,866,148.41666669999998,669,34.04166667,104,300.125,871,181.95833330000002,683,5.0,7.583333333,10.0,0.1,0.8291666670000001,2.1,2.171,2.956041667,3.5660000000000003,60.7,85.12791667,100.0,9.0,13.54166667,20.0,960,960.0,960,1,0,0,11420.0
2015-01-07,67.66666667,322,24.33333333,333,81.70833333,396,45.125,155,262.1666667,823,177.0,671,2.0,8.791666667000001,12.0,0.1,2.075,4.9,1.9140000000000001,2.774291667,3.2910000000000004,75.59,93.9425,100.0,6.0,12.95833333,19.0,960,962.5,970,1,0,0,11430.0
2015-01-08,38.79166667,158,73.41666667,778,64.04166667,460,38.70833333,120,296.5416667,869,186.5,700,-1.0,1.125,3.0,0.8,2.129166667,3.9,1.693,2.051708333,2.742,54.12,79.84875,96.88,4.0,7.625,14.0,960,963.3333332999998,970,1,0,0,11500.0
2015-01-09,58.79166667,295,6.958333333,51,62.79166667,328,49.58333333,160,251.91666669999998,770,177.91666669999998,671,2.0,4.166666667,6.0,0.2,1.7583333330000002,2.9,2.562,2.711416667,2.823,76.1,92.08875,100.0,5.0,8.791666667000001,13.0,960,960.0,960,1,0,0,10854.0
2015-01-10,53.25,235,95.54166667,752,95.41666667,590,50.16666667,154,256.125,788,180.875,683,1.0,3.125,5.0,0.1,1.4416666669999998,2.7,2.16,2.433541667,2.716,74.16,93.54791667,100.0,4.0,7.541666667,13.0,960,960.0,960,0,1,0,9782.0
2015-01-11,32.0,92,314.4166667,940,192.33333330000002,724,31.20833333,92,328.6666667,940,194.33333330000002,724,2.0,5.291666667,9.0,0.4,1.220833333,2.6,1.446,1.641208333,2.076,46.61,81.74041667,100.0,6.0,12.5,22.0,950,956.25,960,0,1,0,11385.0
2015-01-12,61.125,262,217.0,929,167.95833330000002,711,31.45833333,93,326.4166667,941,194.875,726,3.0,6.5,9.0,0.3,1.75,3.7,1.3430000000000002,1.73025,2.3280000000000003,40.83,75.30291667,100.0,10.0,14.91666667,24.0,950,958.3333332999998,960,1,0,0,11524.0
2015-01-13,39.33333333,175,32.41666667,536,47.91666667,279,52.04166667,153,258.625,814,186.54166669999998,704,4.0,4.75,6.0,1.6,2.4375,3.9,1.67,1.8893333330000002,2.3040000000000003,62.5,89.54083333,100.0,7.0,9.958333332999999,16.0,960,960.0,960,1,0,0,11495.0
2015-01-14,49.91666667,245,1.5,16,50.91666667,256,46.79166667,141,273.2916667,838,187.95833330000002,706,3.0,3.875,5.0,0.5,1.7375,3.7,1.892,2.14125,2.383,53.88,87.27958333,100.0,7.0,9.458333332999999,16.0,950,958.3333332999998,960,1,0,0,11170.0
2015-01-15,75.875,336,29.16666667,284,94.08333333,511,40.95833333,122,286.375,848,187.29166669999998,699,3.0,3.916666667,5.0,0.4,1.779166667,3.6,2.372,2.7593333330000003,3.02,55.73,82.6875,100.0,7.0,10.29166667,16.0,960,960.0,960,1,0,0,9944.0
2015-01-16,62.58333333,286,190.5,844,163.70833330000002,692,39.70833333,122,292.625,849,189.33333330000002,703,3.0,4.708333333,7.0,0.6,1.279166667,2.9,2.66,2.74225,2.839,48.1,75.39208333,94.88,9.0,12.83333333,20.0,960,960.0,960,1,0,0,11599.0
2015-01-17,68.08333333,276,197.625,838,165.375,596,37.375,122,301.125,882,190.79166669999998,707,6.0,8.375,12.0,0.4,1.341666667,3.0,2.676,2.93,3.27,40.97,73.38375,92.81,11.0,17.25,26.0,950,955.8333332999998,960,0,1,0,12103.0
2015-01-18,79.83333333,342,87.29166667,476,127.0,593,30.45833333,90,330.75,935,198.75,734,2.0,5.541666667,10.0,0.5,1.775,2.9,1.9680000000000002,2.443916667,3.2030000000000003,35.91,68.835,95.46,12.0,15.25,21.0,960,960.0,960,0,1,0,12522.0
2015-01-19,62.45833333,339,190.5,879,158.83333330000002,713,35.25,105,308.5833333,880,193.54166669999998,713,7.0,10.29166667,13.0,0.5,1.15,2.1,1.4469999999999998,2.813583333,3.582,50.63,78.38833333,98.6,13.0,17.70833333,26.0,950,954.5833332999998,960,1,0,0,11518.0
2015-01-20,27.75,81,355.8333333,986,208.70833330000002,765,27.75,81,355.8333333,986,208.70833330000002,765,3.0,6.75,11.0,0.8,1.475,2.3,1.04,1.3412916670000001,1.891,23.85,60.25625,92.31,12.0,19.58333333,29.0,950,950.0,950,1,0,0,11819.0
2015-01-21,54.625,295,162.75,873,156.45833330000002,718,39.45833333,124,293.9583333,873,193.16666669999998,718,7.0,10.58333333,14.0,0.4,1.825,4.1,2.02,3.043708333,3.5469999999999997,46.95,71.57208333,100.0,16.0,19.625,27.0,950,950.0,950,1,0,0,12045.0
2015-01-22,49.375,225,16.125,291,53.29166667,261,42.91666667,131,284.5416667,840,193.125,714,4.0,9.5,13.0,0.2,3.0625,4.8,2.019,2.9875,3.304,58.53,86.2425,100.0,8.0,15.375,22.0,950,950.4166667000002,960,1,0,0,11720.0
2015-01-23,61.29166667,347,145.25,961,132.6666667,690,33.08333333,95,344.75,975,212.29166669999998,775,0.0,0.958333333,4.0,0.4,4.191666667,7.0,0.706,1.028333333,1.8259999999999998,39.31,71.56666667,98.62,6.0,9.666666667000001,17.0,960,960.0,960,1,0,0,11214.0
2015-01-24,83.95833333,349,110.125,946,142.375,592,31.41666667,96,351.0416667,986,214.16666669999998,781,-3.0,-0.916666667,2.0,0.5,1.208333333,2.5,0.674,1.046833333,1.7719999999999998,24.82,54.98791667,83.69,5.0,11.58333333,20.0,950,957.9166667000002,960,0,1,0,11369.0
2015-01-25,74.45833333,318,88.66666667,587,128.0833333,618,34.375,98,326.6666667,928,206.29166669999998,755,-2.0,0.916666667,5.0,0.4,1.320833333,3.2,1.818,2.064833333,2.314,22.17,48.0,64.36,10.0,15.66666667,24.0,950,954.5833332999998,960,0,1,0,11395.0
2015-01-26,88.625,329,116.625,450,152.83333330000002,614,32.83333333,96,328.2083333,928,206.29166669999998,753,0.0,2.333333333,6.0,0.1,1.391666667,3.3,2.227,2.448875,2.6860000000000004,29.58,50.68875,72.5,13.0,16.29166667,23.0,960,960.0,960,1,0,0,11381.0
2015-01-27,31.70833333,95,333.625,937,208.16666669999998,758,31.70833333,95,333.625,937,208.16666669999998,758,3.0,5.291666667,9.0,0.6,1.4166666669999999,2.7,2.195,2.4228333330000003,2.659,30.98,55.73875,74.67,13.0,18.33333333,27.0,960,960.0,960,1,0,0,11602.0
2015-01-28,69.79166667,333,196.125,941,175.45833330000002,761,31.0,91,335.25,941,209.33333330000002,761,5.0,6.875,9.0,0.5,1.6791666669999998,3.7,2.045,2.339125,2.61,33.75,58.10375,81.59,15.0,19.29166667,27.0,950,954.5833332999998,960,1,0,0,11975.0
2015-01-29,34.58333333,96,325.875,946,211.29166669999998,774,33.45833333,96,335.1666667,946,212.95833330000002,774,8.0,9.25,11.0,0.5,1.3666666669999998,3.2,1.8359999999999999,2.056125,2.546,42.8,70.80083333,100.0,14.0,18.625,26.0,950,955.8333332999998,960,1,0,0,11990.0
2015-01-30,67.25,328,9.0,133,73.45833333,418,38.625,108,309.125,905,207.70833330000002,759,9.0,11.04166667,13.0,0.2,2.9375,4.8,2.573,2.8374583330000003,2.997,58.39,89.70833333,100.0,14.0,16.08333333,21.0,950,959.1666667000002,960,1,0,0,11938.0
2015-01-31,60.91666667,315,44.75,481,75.41666667,380,41.41666667,129,303.1666667,868,206.08333330000002,749,11.0,11.66666667,13.0,0.3,2.108333333,3.3,2.826,2.983541667,3.225,59.97,87.78875,100.0,14.0,17.29166667,23.0,950,950.0,950,0,1,0,11989.0
2015-02-01,81.375,319,32.04166667,321,98.16666667,432,32.625,99,331.0,916,212.20833330000002,764,9.0,10.66666667,13.0,0.3,1.5541666669999998,3.6,2.309,2.884416667,3.3360000000000003,51.48,81.95541667,100.0,13.0,17.83333333,24.0,950,950.0,950,0,1,0,10475.0
2015-02-02,44.58333333,172,5.708333333,100,46.08333333,174,43.91666667,131,299.25,858,209.33333330000002,759,2.0,4.125,11.0,1.2,2.4708333330000003,4.1,2.7319999999999998,2.890083333,3.2510000000000003,70.58,90.41166667,100.0,7.0,9.041666667000001,15.0,960,960.0,960,1,0,1,10281.0
2015-02-03,44.16666667,308,2.916666667,36,46.29166667,334,52.5,189,273.25,859,208.66666669999998,768,3.0,4.791666667,7.0,0.2,2.045833333,3.7,1.5730000000000002,2.51,3.022,65.95,92.70375,100.0,7.0,9.541666667000001,16.0,950,955.0,960,1,0,0,9766.0
2015-02-04,28.58333333,82,367.4166667,1000,229.70833330000002,821,28.58333333,82,367.4166667,1000,229.70833330000002,821,3.0,4.916666667,8.0,0.4,1.641666667,3.3,0.9359999999999999,1.199458333,1.537,34.92,72.48,100.0,7.0,14.125,24.0,950,950.8333332999998,960,1,0,0,11718.0
2015-02-05,66.41666667,268,12.125,233,71.95833333,281,37.75,121,340.6666667,952,226.29166669999998,812,2.0,5.083333333,7.0,0.7,2.054166667,3.5,0.9420000000000001,1.222833333,1.368,57.76,77.87583333,100.0,8.0,12.20833333,18.0,950,959.5833332999998,960,1,0,0,11649.0
2015-02-06,57.83333333,271,2.333333333,25,59.41666667,286,38.79166667,112,336.375,942,226.91666669999998,813,4.0,6.375,9.0,0.4,1.204166667,2.4,1.084,1.259041667,1.3530000000000002,51.15,83.25458333,100.0,8.0,13.25,21.0,960,960.0,960,1,0,0,11016.0
2015-02-07,30.29166667,86,368.3333333,1000,235.29166669999998,837,30.29166667,86,368.3333333,1000,235.29166669999998,837,4.0,5.625,9.0,0.5,1.141666667,2.2,0.77,0.948625,1.0590000000000002,31.27,65.52375,98.58,10.0,16.45833333,26.0,950,955.0,960,0,1,0,11878.0
2015-02-08,30.41666667,86,381.2083333,1005,239.04166669999998,845,30.41666667,86,381.2083333,1005,239.04166669999998,845,0.0,3.375,10.0,0.6,1.920833333,3.5,0.6679999999999999,0.804,1.002,20.83,46.385,76.47,12.0,20.0,30.0,950,950.0,950,0,1,0,11769.0
2015-02-09,31.0,87,374.2916667,997,238.08333330000002,843,31.0,87,374.2916667,997,238.08333330000002,843,3.0,4.875,8.0,0.8,2.0916666669999997,3.7,0.9590000000000001,1.033,1.091,28.53,55.13708333,84.58,13.0,18.20833333,26.0,950,952.9166667000002,960,1,0,0,11898.0
2015-02-10,30.875,87,376.25,998,239.41666669999998,846,30.875,87,376.25,998,239.41666669999998,846,2.0,4.0,7.0,1.2,2.1,4.0,0.888,1.090791667,1.361,22.73,53.89958333,82.76,12.0,18.25,28.0,950,950.0,950,1,0,0,11984.0
2015-02-11,36.45833333,102,346.9583333,948,232.375,825,36.45833333,102,346.9583333,948,232.375,825,3.0,6.0,10.0,0.8,1.7375,2.9,1.304,1.747875,2.147,27.68,58.79958333,95.77,12.0,18.79166667,29.0,950,950.0,950,1,0,0,11932.0
2015-02-12,31.75,168,0.083333333,2,31.83333333,170,66.41666667,214,253.33333330000002,725,214.79166669999998,765,9.0,10.45833333,12.0,0.8,2.366666667,4.0,2.261,2.824291667,3.089,84.08,97.08416667,100.0,13.0,14.58333333,18.0,950,957.5,960,1,0,0,11522.0
2015-02-13,80.20833333,343,17.33333333,164,89.75,380,66.66666667,196,251.75,751,216.70833330000002,776,9.0,9.708333332999999,11.0,1.1,2.008333333,3.5,2.562,2.854625,3.1060000000000003,66.46,91.48833333,100.0,12.0,14.54166667,19.0,960,960.0,960,1,0,0,11034.0
2015-02-14,62.58333333,255,10.875,154,66.70833333,285,46.16666667,136,306.2916667,868,225.125,801,9.0,10.79166667,13.0,0.2,1.9333333330000002,3.9,3.03,3.2715,3.53,61.25,88.15916667,100.0,12.0,16.375,23.0,950,959.5833332999998,960,0,1,0,10710.0
2015-02-15,95.20833333,389,32.875,266,119.08333329999999,593,56.08333333,179,281.625,781,221.41666669999998,783,9.0,12.125,14.0,0.6,1.3958333330000001,3.0,3.187,3.5362083330000003,3.878,55.82,86.22916667,100.0,13.0,18.25,25.0,950,950.0,950,0,1,0,11036.0
2015-02-16,73.75,344,216.16666669999998,905,205.0,744,34.20833333,97,348.7916667,946,235.625,831,9.0,11.625,13.0,0.8,3.0958333330000003,5.4,2.821,3.053958333,3.208,42.19,76.22041667,100.0,13.0,19.95833333,28.0,950,950.0,950,1,0,0,10967.0
2015-02-17,70.625,228,32.75,579,79.08333333,237,41.0,116,340.5833333,929,241.25,847,4.0,5.916666667,8.0,0.3,2.354166667,4.6,1.4269999999999998,2.034625,2.908,48.11,77.48166667,100.0,8.0,13.70833333,21.0,950,953.3333332999998,960,1,0,0,11448.0
2015-02-18,36.33333333,99,357.375,973,248.58333330000002,868,35.95833333,99,365.7083333,973,248.58333330000002,868,3.0,4.208333333,6.0,0.1,1.9625,4.1,1.252,1.335833333,1.4780000000000002,39.42,72.82833333,99.2,7.0,13.29166667,22.0,960,960.0,960,1,0,0,11423.0
2015-02-19,37.625,105,361.0416667,960,248.54166669999998,867,37.625,105,361.0416667,960,248.54166669999998,867,5.0,7.083333333,10.0,0.4,2.004166667,4.0,1.256,1.506291667,1.722,43.22,76.25583333,100.0,9.0,15.29166667,24.0,950,955.8333332999998,960,1,0,0,11513.0
2015-02-20,33.83333333,96,366.875,966,247.79166669999998,864,33.83333333,96,366.875,966,247.79166669999998,864,6.0,8.416666667000001,12.0,0.8,1.375,2.5,1.662,1.923416667,2.401,30.9,65.82458333,100.0,12.0,19.70833333,29.0,950,950.0,950,1,0,0,11547.0
2015-02-21,41.33333333,295,343.8333333,971,241.66666669999998,868,31.5,90,377.125,971,250.83333330000002,868,4.0,7.083333333,10.0,1.0,2.2125,4.3,1.442,1.917791667,2.309,23.01,53.77333333,82.41,14.0,21.70833333,31.0,950,950.0,950,0,1,0,12410.0
2015-02-22,86.75,382,206.25,924,205.91666669999998,844,39.79166667,111,344.4166667,932,244.29166669999998,853,7.0,10.58333333,15.0,0.5,1.2875,3.2,2.388,2.925708333,3.721,31.35,60.98333333,100.0,17.0,22.70833333,32.0,950,950.4166667000002,960,0,1,0,12432.0
2015-02-23,71.16666667,340,32.91666667,428,82.91666667,385,54.875,161,301.375,871,240.45833330000002,845,4.0,8.208333332999999,15.0,0.9,2.504166667,3.9,2.594,2.9773333330000002,3.8169999999999997,59.53,86.59541667,100.0,8.0,13.91666667,19.0,960,960.0,960,1,0,0,11741.0
2015-02-24,54.41666667,222,10.75,117,55.70833333,230,47.58333333,137,338.2916667,920,251.41666669999998,872,4.0,5.458333333,7.0,0.8,1.8541666669999999,3.3,1.515,2.0685,2.917,49.77,80.57291667,100.0,8.0,12.79166667,20.0,950,954.5833332999998,960,1,0,0,10261.0
2015-02-25,43.04166667,284,369.375,1008,258.625,913,34.79166667,90,389.2083333,1008,265.1666667,913,0.0,3.25,7.0,0.5,2.6,5.5,0.9540000000000001,1.4345,2.129,22.19,60.145,100.0,10.0,15.75,25.0,950,950.0,950,1,0,0,10589.0
2015-02-26,39.625,106,367.375,975,261.4583333,904,39.20833333,106,374.2916667,975,262.625,904,0.0,2.291666667,6.0,0.5,2.320833333,4.5,1.126,1.420125,1.829,26.25,54.48708333,96.56,10.0,15.91666667,25.0,950,950.0,950,1,0,0,11783.0
2015-02-27,48.75,227,17.95833333,389,53.58333333,235,67.875,186,288.2083333,842,250.58333330000002,874,4.0,4.625,6.0,0.4,2.5,4.4,1.44,1.5879166669999998,1.818,64.18,90.74416667,100.0,7.0,9.625,15.0,950,953.3333332999998,960,1,0,0,11445.0
2015-02-28,98.16666667,419,21.95833333,126,113.0,521,44.08333333,121,364.3333333,974,266.625,917,2.0,4.541666667,8.0,0.2,1.454166667,3.9,1.051,1.28375,1.57,36.62,78.795,100.0,6.0,12.625,22.0,950,952.5,960,0,1,0,10864.0
2015-03-01,99.08333333,429,71.83333333,594,131.0,551,41.91666667,111,359.7083333,950,261.9583333,900,7.0,8.625,12.0,0.2,1.4333333330000002,3.8,1.5859999999999999,2.105125,2.7310000000000003,36.77,79.21541667,100.0,10.0,16.54166667,26.0,950,954.1666667000002,960,0,1,0,10695.0
2015-03-02,44.5,157,37.20833333,572,51.875,219,46.04166667,130,344.25,918,258.25,887,9.0,11.45833333,14.0,0.1,2.4125,5.0,2.42,2.632166667,2.7680000000000002,53.18,85.80041667,100.0,12.0,17.625,25.0,950,955.4166667000002,960,1,0,0,10353.0
2015-03-03,51.5,232,300.6666667,916,245.66666669999998,892,44.04166667,122,356.4166667,916,261.4166667,892,11.0,12.54166667,15.0,0.6,1.658333333,3.5,2.112,2.3719583330000003,2.589,39.45,77.51791667,100.0,14.0,20.95833333,30.0,950,950.0,950,1,0,0,10742.0
2015-03-04,87.41666667,338,167.5,964,201.70833330000002,906,35.375,95,383.4166667,964,266.9166667,906,8.0,10.66666667,14.0,0.4,1.4916666669999998,2.7,1.71,2.3492916669999997,3.085,28.19,63.42208333,96.35,14.0,22.79166667,33.0,940,948.3333332999998,950,1,0,0,11974.0
2015-03-05,67.54166667,262,9.333333332999999,129,70.75,274,57.33333333,159,329.625,903,266.5,912,0.0,2.583333333,13.0,1.1,4.458333333,5.9,1.41,1.85025,2.674,54.81,79.605,100.0,6.0,9.291666667000001,18.0,950,958.75,960,1,0,0,12056.0
2015-03-06,90.70833333,381,35.95833333,499,106.04166670000001,420,55.16666667,147,323.4583333,875,259.2083333,887,-1.0,0.375,3.0,0.7,1.9,3.4,2.227,2.666958333,3.074,50.51,73.94833333,92.91,5.0,7.916666667,12.0,960,960.0,960,1,0,0,11209.0
2015-03-07,118.875,431,77.04166667,432,176.66666669999998,665,52.0,144,333.0,881,262.0416667,891,2.0,5.791666667,9.0,0.1,2.5625,5.0,2.396,2.843041667,3.1889999999999996,49.32,81.22291667,100.0,5.0,12.75,21.0,960,960.0,960,0,1,0,11538.0
2015-03-08,99.33333333,382,20.125,280,113.66666670000001,489,66.54166667,191,291.75,797,253.70833330000002,867,9.0,11.33333333,14.0,0.8,1.858333333,3.7,2.9819999999999998,3.629541667,4.067,61.54,92.13666667,100.0,12.0,15.91666667,23.0,950,953.75,960,0,1,0,10429.0
2015-03-09,94.5,397,164.33333330000002,935,214.625,919,44.91666667,115,357.125,935,271.375,919,8.0,10.83333333,13.0,0.3,1.304166667,2.2,2.186,2.819708333,3.7110000000000003,37.84,77.38416667,100.0,15.0,19.20833333,27.0,950,950.0,950,1,0,0,11310.0
2015-03-10,71.29166667,320,28.04166667,278,84.75,415,55.45833333,152,329.0416667,868,266.3333333,902,11.0,11.625,13.0,0.5,1.704166667,3.2,2.559,2.8464166669999997,3.2060000000000004,75.06,93.89458333,100.0,14.0,16.04166667,20.0,950,950.0,950,1,0,0,11459.0
2015-03-11,112.54166670000001,434,27.08333333,236,134.45833330000002,582,52.83333333,145,344.2916667,900,272.0833333,915,7.0,9.375,11.0,0.1,1.341666667,2.9,1.709,2.366125,2.963,76.32,93.4525,100.0,11.0,13.83333333,16.0,950,957.0833332999998,960,1,0,0,10780.0
