date,Q,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,CDHIAv,CDHIMax,CDNIAv,CDNIMax,CGHIAv,CGHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,Weekday,Weekend,Festive
17/04/2014,10472,113.2916667,450,223.3333333,852,274.625,984,74.41666667,194,335,852,315.3333333,1003,6,8.541666667,13,0.2,1.775,4.2,1.952,2.11675,2.248,25.16,57.44166667,98.27,17,21.95833333,31,950,950,950,1,0,0
18/04/2014,10254,109.625,505,18.625,139,124.9583333,640,63.16666667,160,356.2916667,905,318.75,1016,11,12.70833333,15,0.1,2.6125,4.3,1.914,2.651416667,3.524,40.94,73.73458333,100,16,21.95833333,29,950,952.5,960,1,0,0
19/04/2014,9060,119.9583333,428,11.5,49,129.9583333,471,68.91666667,169,333.7916667,857,310.5416667,989,13,14.45833333,16,2,3.658333333,5.1,3.06,3.583125,3.834,43.12,76.96,100,17,22.83333333,30,950,950,950,0,1,0
20/04/2014,9041,115.25,415,33.125,231,128.625,472,60.08333333,145,362.8333333,904,318.75,1012,10,14.04166667,17,0.6,2.633333333,5,2.425,3.048,3.78,26.47,69.13125,100,18,25.16666667,35,950,950,950,0,1,0
21/04/2014,10305,122.3333333,503,135.5,789,195.5,723,64.5,164,351.0833333,888,316.375,1005,13,15.5,18,0.3,1.925,3.6,2.986,3.315666667,3.597,35.26,71.85458333,100,19,25.41666667,34,950,950,950,1,0,0
22/04/2014,11088,68.45833333,194,340.7916667,879,315.0416667,1004,66.70833333,169,347.125,879,316.875,1004,14,15.5,17,0.5,2.0375,3.6,2.69,3.07525,3.36,38.49,71.08625,100,19,25.25,32,950,950,950,1,0,0
23/04/2014,11203,90.79166667,414,169.2916667,889,207.375,1008,61.66666667,158,363.5416667,889,319.5416667,1008,11,13.79166667,17,0.6,2.6625,4.9,2.25,3.030583333,3.363,25.74,60.74,100,19,27.41666667,37,940,947.0833333,950,1,0,0
24/04/2014,11152,70.83333333,415,357.125,959,321.6666667,1051,49.33333333,116,408.25,959,336.2083333,1051,0,5.875,13,0.6,3.395833333,6.1,1.592,2.001958333,2.64,11.27,36.87375,71.68,21,27.83333333,37,940,948.3333333,950,1,0,0
25/04/2014,11562,108.2083333,491,113.7916667,809,186.2916667,940,88.70833333,271,302.5416667,809,307.8333333,972,13,14.33333333,18,0.2,2.329166667,4.5,2.554,3.398791667,4.325,32.39,60.91666667,93.97,21,26.54166667,34,950,950,950,1,0,0
26/04/2014,12130,76.91666667,445,358.3333333,931,322.7916667,1015,51.29166667,129,400.4166667,931,333.75,1039,3,10.16666667,18,1,2.025,3.6,1.896,2.442041667,3.296,12.93,49.29875,100,20,28.91666667,39,940,945.4166667,950,0,1,0
27/04/2014,11839,47.91666667,116,417.9583333,963,340.2916667,1057,47.91666667,116,417.9583333,963,340.2916667,1057,1,5.708333333,12,0.6,2.8125,5.3,1.468,1.740333333,2.633,12.18,30.26208333,56.76,23,29.70833333,39,940,940,940,0,1,0
28/04/2014,11384,50.45833333,123,418.4166667,957,343.2916667,1061,50.45833333,123,418.4166667,957,343.2916667,1061,-2,1.5,6,1.2,3.058333333,5.5,0.918,1.227083333,1.662,10.11,23.16916667,38.29,22,29.125,38,940,943.3333333,950,1,0,0
29/04/2014,12253,86.04166667,404,343.5,948,321.7916667,1059,54.41666667,130,407.7083333,948,342.0416667,1059,-5,-1.291666667,3,1,3.625,7.2,0.939,1.235375,1.629,8.35,22.11833333,36.97,19,26.58333333,35,940,947.0833333,950,1,0,0
30/04/2014,12383,127.25,470,171.2916667,773,264.7916667,972,84.29166667,229,323.4583333,842,321.4166667,1002,0,1.916666667,4,0.8,2.629166667,4.7,1.892,2.388333333,2.709,22.03,37.00416667,55.29,15,21,28,950,951.6666667,960,1,0,0
01/05/2014,12182,140.6666667,474,65.95833333,423,197.5416667,837,75.79166667,182,341.1666667,847,324.8333333,1014,3,4.291666667,7,0.9,3.208333333,5.6,2.315,2.47325,2.86,26.76,49.54083333,75.69,14,19.20833333,26,950,951.25,960,1,0,1
02/05/2014,10989,133.7916667,483,112.5,665,206.5833333,721,96.875,259,305.0833333,762,320.4166667,994,4,6.625,10,0.9,2.108333333,3.2,1.389,2.238083333,2.894,32.88,61.72458333,99.75,14,18.625,25,950,950.8333333,960,1,0,0
03/05/2014,11166,52.54166667,124,422.5833333,972,351.125,1081,52.54166667,124,422.5833333,972,351.125,1081,-2,1.791666667,5,0.7,1.904166667,3.7,0.85,0.996166667,1.309,13.07,37.33041667,64.14,15,22.20833333,32,950,954.1666667,960,0,1,0
04/05/2014,11005,53.70833333,126,410.9166667,953,344.9166667,1064,53.70833333,126,410.9166667,953,344.9166667,1064,3,6.5,12,0.9,2.4,4.7,1.035,1.442416667,2.149,15.4,44.08541667,75.52,15,25.04166667,36,950,950,950,0,1,0
05/05/2014,10712,58.08333333,144,394.1666667,909,337.7083333,1039,58.08333333,144,394.1666667,909,337.7083333,1039,6,8.5,12,1.2,2.425,4.5,1.642,1.995,2.445,17.53,42.26541667,73.76,19,27.79166667,38,950,950,950,1,0,0
06/05/2014,11043,71,260,317.8333333,913,315.625,1036,59.66666667,147,384.125,913,335.0833333,1036,5,8,12,0.9,2.591666667,5,1.931,2.6,3.686,14.39,35.98916667,57.83,21,29.83333333,39,940,947.0833333,950,1,0,0
07/05/2014,11411,140.5,508,105.5,791,231.375,876,70.375,177,351.1666667,836,324,999,9,11.41666667,16,0.5,2.020833333,3.4,3.253,3.681,4.21,23.12,43.97708333,69.76,23,29,36,950,950,950,1,0,0
08/05/2014,11705,133.9166667,451,74.41666667,487,185.375,590,91.125,227,302.75,754,313.75,973,14,15.45833333,17,0.6,1.9,3.3,3.522,4.306708333,4.661,44.19,64.08208333,85.16,23,26.25,31,950,950,950,1,0,0
09/05/2014,11985,103,486,238.625,813,266.5,953,82.04166667,217,321.875,813,319.5833333,990,14,16.875,22,0.7,2.233333333,3.7,3.099,3.647375,4.329,34.72,70.865,100,21,26.91666667,35,950,950,950,1,0,0
10/05/2014,12074,56.29166667,130,397,929,341.6666667,1049,56.29166667,130,397,929,341.6666667,1049,8,13.875,19,0.9,2.479166667,4.3,1.769,2.285666667,3.086,20.39,60.53625,100,20,28.16666667,37,940,949.5833333,950,0,1,0
11/05/2014,11245,107.375,434,124.9583333,905,216.1666667,1034,62.375,141,369.125,905,334.125,1034,5,13.79166667,20,1.4,3.075,5.2,2.299,3.123041667,4.456,14.96,56.29666667,95.03,22,30,40,940,942.5,950,0,1,0
12/05/2014,11649,72.29166667,309,275.7083333,889,277.9583333,1022,65.54166667,162,362.3333333,889,332.0833333,1022,7,15.45833333,23,1.2,2.716666667,3.6,2.392,3.365791667,4.576,20.6,59.76208333,100,24,30.04166667,39,940,945.4166667,950,1,0,0
13/05/2014,11518,65.66666667,311,2.541666667,19,68,329,103.375,283,280.625,751,313.375,958,12,16.45833333,22,1.9,3.4875,5.9,2.764,3.877,4.616,68.77,91.01666667,100,15,21.33333333,25,950,952.0833333,960,1,0,0
14/05/2014,11071,100.2916667,471,251.5833333,895,290.5833333,1042,65.04166667,156,380.0833333,895,341.2083333,1042,1,4.458333333,11,0.1,3.954166667,5.8,1.631,1.927041667,2.613,27.16,56.08666667,100,13,18.16666667,25,960,960,960,1,0,0
15/05/2014,10517,60.41666667,144,398.9166667,926,349.125,1063,60.54166667,144,403.4166667,926,349.75,1063,1,2.791666667,6,0.2,2.291666667,4.6,1.045,1.300666667,1.603,22.4,43.80291667,67.27,12,19.83333333,28,960,960,960,1,0,0
16/05/2014,11436,56.375,133,413.6666667,944,352.625,1071,56.375,133,413.6666667,944,352.625,1071,2,5.333333333,10,0.9,2.370833333,4.1,0.999,1.204125,1.486,18.14,48.17958333,79.44,13,22.20833333,32,950,955,960,1,0,0
17/05/2014,11848,58.875,140,406.4583333,927,350,1061,58.875,140,406.4583333,927,350,1061,2,6.375,10,0.7,2.1625,4.4,0.997,1.281541667,1.615,14.56,44.31166667,79.85,16,25.375,36,950,950,950,0,1,0
18/05/2014,11097,71.58333333,234,338.75,889,328.1666667,1040,64.75,156,386.3333333,889,343.1666667,1040,5,9.083333333,14,1,2.841666667,4.8,1.321,1.642791667,2.008,23.9,49.14041667,87.82,18,25.33333333,34,950,950,950,0,1,0
19/05/2014,11242,64.58333333,223,349.5416667,924,330.25,1054,57.75,135,404.0416667,924,348.125,1054,5,10.04166667,14,1.3,2.958333333,5.3,1.352,1.578333333,1.891,19.03,53.23208333,95.13,17,26.125,36,950,950,950,1,0,0
20/05/2014,11275,60.5,137,380.9166667,924,342.9166667,1056,58.45833333,137,405.5,924,349.2083333,1056,7,10.41666667,16,1.1,2.841666667,4.6,1.099,1.547166667,2.021,21.62,54.31166667,89.89,17,25.83333333,35,950,950,950,1,0,0
21/05/2014,11080,107.75,494,232,894,266.2916667,1002,56.83333333,134,391.8333333,902,340.1666667,1031,11,15.08333333,19,1.6,4.254166667,6.6,2.001,2.781125,3.762,28.81,66.97708333,100,19,26.79166667,36,950,950,950,1,0,0
22/05/2014,12384,115.4166667,519,56.20833333,480,141.9166667,671,80.41666667,194,326.4583333,800,323.0416667,986,16,17.41666667,19,2.4,3.9,5.2,3.731,4.457291667,5.261,42.88,74.86458333,100,21,26.29166667,33,950,950,950,1,0,0
23/05/2014,11488,148.4166667,519,49.29166667,277,192.9166667,759,85.08333333,206,316.25,777,320.75,978,17,17.875,19,1.9,3.241666667,4.8,4.109,4.709875,4.907,52.43,81.06666667,100,22,25.25,31,950,950,950,1,0,0
24/05/2014,11809,105.9166667,506,177.9583333,832,246.5416667,975,71.91666667,167,348.125,855,328.1666667,1004,14,17.08333333,19,1.2,2.795833333,4.6,3.801,4.100666667,4.351,32.91,71.73458333,100,21,27.125,36,950,950,950,0,1,0
25/05/2014,11489,125.9583333,482,36.33333333,510,155.125,673,74.625,193,340.0416667,833,326.2916667,995,15,17.66666667,19,2.3,3.104166667,3.9,3.879,4.409833333,4.936,37.47,74.07625,100,21,26.91666667,35,950,950,950,0,1,0
26/05/2014,10707,118.2083333,455,76.95833333,834,177.9166667,996,72.375,181,346.3333333,834,327.625,996,17,18.79166667,20,1.5,3,4.7,3.695,4.397375,4.843,44.95,78.615,100,22,26.83333333,34,950,950,950,1,0,0
27/05/2014,11162,79.41666667,321,312.5833333,870,318.75,1013,68.16666667,163,362.5833333,870,333.5833333,1013,15,17.75,20,0.7,2.116666667,4,3.006,3.464041667,4.003,33.87,67.96625,100,22,28.79166667,37,950,950,950,1,0,0
28/05/2014,11557,98.04166667,487,253.0416667,860,272.4166667,1008,66.75,164,364.8333333,860,333.4583333,1008,16,17.70833333,19,0.6,2.1375,4.1,3.158,3.558,3.984,43.75,67.63458333,95.89,23,28.41666667,34,950,950,950,1,0,0
29/05/2014,11582,121.1666667,483,193.3333333,844,276.0833333,999,75.41666667,201,341,844,328.0416667,999,17,18.375,20,0.4,1.654166667,2.8,3.457,3.968041667,4.431,51.57,76.32,100,23,26.375,31,950,950,950,1,0,0
30/05/2014,11614,82.79166667,214,332.875,804,328.4166667,990,82.79166667,214,332.875,804,328.4166667,990,14,16.75,19,0.4,1.741666667,3.3,3.503,3.767958333,4.067,38.15,67.25833333,100,22,27.5,34,950,950,950,1,0,0
31/05/2014,12735,57.58333333,130,391.1666667,902,341.9583333,1028,57.58333333,130,391.1666667,902,341.9583333,1028,12,14.70833333,17,0.8,1.825,3.2,2.777,3.089916667,3.436,28.39,56.55958333,90.45,22,28.875,36,950,950,950,0,1,0
01/06/2014,12908,57.04166667,143,389.6666667,896,340.2916667,1024,55.16666667,132,399.5833333,896,342.5,1024,13,15.04166667,17,0.8,2.325,3.9,2.698,3.046083333,3.392,31.89,55.79875,81.83,22,29.08333333,36,950,950,950,0,1,0
02/06/2014,12265,51.58333333,120,411.125,920,346.75,1036,51.58333333,120,411.125,920,346.75,1036,12,15,18,0.7,2.466666667,4.3,2.544,2.766583333,2.986,32.06,59.38125,94.19,21,28.16666667,35,950,950,950,1,0,0
03/06/2014,12430,45.08333333,108,420,930,345.4166667,1031,45,108,421.4166667,930,345.625,1031,13,15.375,19,0.8,2.929166667,4.7,2.561,3.258708333,4.088,33.81,63.03958333,92.4,20,27.375,35,950,950,950,1,0,0
04/06/2014,12502,61.875,311,329.75,926,310.875,1028,44.54166667,104,422.7083333,926,345.1666667,1028,15,16.95833333,19,0.6,3.020833333,4.9,3.117,3.498916667,3.768,36.05,66.53625,100,21,28.33333333,36,950,950,950,1,0,0
05/06/2014,12569,55.29166667,277,346.0416667,938,324.875,1026,41.75,98,426.7916667,938,345.2083333,1026,15,17.58333333,19,1.2,3.933333333,6.5,3.118,3.468583333,3.95,33.36,67.51375,100,22,28.75,37,950,950,950,1,0,0
06/06/2014,12204,112.7083333,488,216.5,938,265.5,1028,43.70833333,106,420.0416667,938,345.0416667,1028,16,17.66666667,19,1.5,4.516666667,6.9,2.589,3.401583333,4.181,36.83,68.14416667,100,21,28.375,36,950,950,950,1,0,0
07/06/2014,12861,106.25,481,229.875,926,263.3333333,1007,44.16666667,100,421.125,932,345.75,1030,15,17.41666667,20,2.1,4.404166667,6.3,3.321,3.487333333,3.729,33.97,67.10541667,100,21,28.75,37,950,950,950,0,1,0
08/06/2014,12636,127.6666667,518,114.4583333,737,188.625,670,54.75,135,392.5416667,892,338.4166667,1009,17,18.58333333,20,2.3,3.758333333,5.1,3.692,3.944416667,4.337,40.9,68.84416667,100,23,29.125,36,950,950,950,0,1,0
09/06/2014,11524,137.7916667,474,138.9583333,692,246.3333333,872,62.66666667,150,372.625,861,334.5,1002,17,17.83333333,19,0.9,2.445833333,3.9,3.766,3.991208333,4.374,35.86,63.085,100,22,30.25,38,940,949.1666667,950,1,0,0
10/06/2014,11723,104.2916667,466,261.7916667,837,297.4166667,1003,72.04166667,181,358.0416667,837,335.625,1003,16,17.79166667,19,0.1,1.9125,3.5,2.7,3.422125,4.102,37.84,63.35666667,92.99,24,29.75,36,950,950,950,1,0,0
11/06/2014,11883,52.83333333,130,424.75,929,356.8333333,1057,52.83333333,130,424.75,929,356.8333333,1057,6,12.29166667,18,0.8,2.270833333,3.9,1.567,1.812583333,2.57,17.1,48.52333333,96.88,22,30.45833333,39,950,950,950,1,0,0
12/06/2014,12141,50.66666667,119,423.9583333,934,353.8333333,1051,50.66666667,119,423.9583333,934,353.8333333,1051,4,9.5,15,1.3,2.679166667,4.7,1.489,2.026541667,2.755,11.93,38.77,75.58,22,31.875,42,950,950,950,1,0,0
13/06/2014,12527,58.20833333,132,393.3333333,898,344.0833333,1028,58.20833333,132,393.3333333,898,344.0833333,1028,8,12.41666667,17,0.8,2.820833333,4.8,2.346,2.735333333,3.137,17.89,45.59083333,77.66,23,30.83333333,40,950,950,950,1,0,0
14/06/2014,13272,71.54166667,203,308,861,317.4166667,1011,68.08333333,156,363.1666667,861,336.5833333,1011,10,14.08333333,18,0.9,3.45,5.7,3.042,3.442333333,4.182,22.97,52.71333333,97.73,22,30.20833333,38,950,950,950,0,1,0
15/06/2014,12749,110.5416667,459,164.5416667,788,254.4166667,980,83.95833333,215,323.5416667,788,325.4583333,980,14,16.20833333,18,1.2,2.979166667,4.9,4.066,4.452791667,4.872,29.67,56.20625,79.24,24,29.91666667,37,950,950,950,0,1,0
16/06/2014,11701,116.1666667,476,13.66666667,99,127.2083333,541,85.41666667,226,318.4583333,786,322.9166667,967,17,18.375,20,2,2.879166667,3.6,4.412,4.964791667,5.497,46.99,71.97208333,92.27,23,27.625,33,950,950,950,1,0,0
17/06/2014,11359,130.7916667,514,53.375,263,168.7916667,731,82.83333333,216,323.75,813,323.8333333,969,16,17.83333333,20,1.8,2.795833333,4,4.951,5.117333333,5.297,42.53,70.31875,100,23,27.875,34,950,950,950,1,0,0
18/06/2014,11257,92.45833333,353,146.5833333,843,219.4583333,986,70.66666667,181,349.25,843,329.0416667,986,16,17.79166667,19,1.8,3.2,4.5,4.548,4.957583333,5.417,41.67,70.57791667,94.88,23,27.66666667,34,950,950,950,1,0,0
19/06/2014,11462,107.375,418,31.04166667,476,135.7916667,825,67.20833333,166,354.7083333,866,330.0416667,986,16,18.41666667,20,1.8,3.041666667,4.1,4.768,5.091625,5.395,45.66,78.80291667,100,22,26.16666667,32,950,950,950,1,0,0
20/06/2014,11047,141.5833333,514,47.16666667,226,183.4166667,724,58.125,137,370.6666667,887,334.3333333,1005,15,17.58333333,20,2,3.645833333,5.2,4.323,4.705083333,5.162,41.97,73.93083333,100,22,26.70833333,33,950,950,950,1,0,0
21/06/2014,12065,142.4166667,508,58.70833333,400,182,642,59.16666667,145,374.4166667,865,333.7083333,994,14,16.83333333,19,2.1,3.716666667,5.8,4.217,4.688583333,5.169,33.93,67.67,100,21,27.91666667,35,950,950,950,0,1,0
22/06/2014,11675,146.2083333,486,75.375,399,211.625,850,80.08333333,230,322.7916667,821,323.3333333,976,17,18.75,21,1,1.670833333,2.3,4.904,5.42175,6.001,46.91,77.46333333,98.64,23,26.91666667,33,950,950,950,0,1,0
23/06/2014,11215,88.70833333,313,212.9583333,785,266.4166667,976,82.54166667,201,321.75,785,323.875,976,19,19.79166667,21,1,1.791666667,3.5,4.106,4.839916667,5.486,52.42,80.68,100,23,27.125,33,950,950,950,1,0,0
24/06/2014,11180,130.3333333,429,171.7083333,813,267.9166667,984,76.29166667,186,336.4583333,813,327,984,19,19.45833333,20,0.6,2.4125,4.2,4.048,4.456208333,5.105,55.93,82.655,100,22,26.29166667,32,950,950,950,1,0,0
25/06/2014,11849,59.95833333,139,374.7916667,867,334.5,1001,59.95833333,139,374.7916667,867,334.5,1001,17,18.58333333,20,0.5,3.191666667,5.2,3.993,4.219333333,4.53,44.74,76.52666667,100,21,27.04166667,34,950,950,950,1,0,0
26/06/2014,11950,73.41666667,232,321.125,853,322.125,998,66.45833333,155,359.2916667,853,332,998,17,18.625,20,1.4,2.7,4.2,3.907,4.245458333,4.782,45.45,75.48,100,22,27.5,34,950,950,950,1,0,0
27/06/2014,11901,152.2916667,489,159.4583333,550,259.5833333,848,63.375,159,373.2916667,873,336.75,1009,18,18.83333333,20,0.8,2.475,4.1,3.204,3.492208333,3.988,44.02,74.20875,100,22,27.83333333,35,950,950,950,1,0,0
28/06/2014,12816,69.375,284,295.375,884,301.2916667,1013,60.04166667,135,377.7916667,884,337.5416667,1013,15,17.91666667,20,0.9,2.995833333,5.5,2.905,3.385916667,4.18,29.6,65.05916667,100,22,30,39,950,950,950,0,1,0
29/06/2014,12459,58.08333333,145,361.875,898,331.875,1015,57.125,145,387.625,898,339.5416667,1015,13,15.54166667,19,1.1,3.833333333,6.9,2.559,3.137833333,3.356,26.2,57.07833333,97.22,22,30,39,950,950,950,0,1,0
30/06/2014,11837,65.83333333,331,337.5,907,322.1666667,1026,56.25,128,393.375,907,342.875,1026,11,14.25,18,1.2,4.0875,6.9,2.262,2.710833333,3.262,24.76,55.38083333,84.33,21,28.95833333,38,950,950,950,1,0,0
01/07/2014,11827,132.875,451,230.5,854,288.75,835,53.16666667,129,402.0833333,908,342.7083333,1019,12,15.29166667,18,1.4,3.6625,6.3,2.625,2.982833333,3.405,27.58,61.165,98.47,21,28.45833333,37,950,950,950,1,0,0
02/07/2014,11868,86.16666667,433,258.4166667,883,275.125,1012,56.45833333,132,387.9166667,883,338.75,1012,15,16.41666667,18,1.5,3.645833333,5.8,3.089,3.463291667,3.927,38.65,67.46708333,100,21,27.29166667,34,950,950,950,1,0,0
03/07/2014,11858,91.83333333,414,288.25,892,308,990,54.95833333,140,392,892,338,1008,14,15.375,17,0.8,3.345833333,5.8,3.234,3.668916667,4.161,38.57,65.31041667,93.65,21,26.625,33,950,952.9166667,960,1,0,0
04/07/2014,11895,63,263,353.625,884,323.8333333,1008,54.91666667,130,390.2083333,884,337.4583333,1008,14,16.45833333,19,0.7,2.970833333,5,3.364,3.839583333,4.438,38.05,70.66125,100,20,26.41666667,33,950,958.3333333,960,1,0,0
05/07/2014,12719,56.41666667,136,366.125,882,330.25,1005,55.04166667,136,391.125,882,337.0833333,1005,14,16,19,0.6,2.9,5.4,3.65,3.808,4.172,36.18,66.8075,100,21,27,34,950,955.4166667,960,0,1,0
06/07/2014,12368,60.375,141,359.4583333,885,331.5,1008,57.95833333,141,379.5,885,335.625,1008,13,14.83333333,17,0.5,3.325,6.1,3.569,3.7775,3.972,30.14,59.91916667,96.33,21,27.79166667,36,950,950,950,0,1,0
07/07/2014,11600,143.2916667,445,168.4583333,540,272.5416667,881,57.875,174,389.0416667,902,336.4583333,993,12,14.125,18,1,3.641666667,6,3.31,3.792416667,4.496,28.54,57.56541667,85.65,20,27.70833333,35,950,950,950,1,0,0
08/07/2014,11804,136.875,506,38.04166667,386,171.7083333,834,79.54166667,206,328.7083333,773,322.4583333,967,17,17.79166667,19,0.8,1.925,3.1,4.538,4.951791667,5.241,58.82,78.84375,98.82,23,25.29166667,28,950,950,950,1,0,0
09/07/2014,11760,143.1666667,505,44.04166667,269,173.7916667,757,66.25,168,361.375,820,329.5,985,12,15.625,19,1.3,3.0125,5.3,4.038,4.441666667,4.854,40.76,68.45958333,100,22,26,32,950,950,950,1,0,0
10/07/2014,11422,145,515,48.16666667,242,183,679,77.375,191,330.4583333,801,322.9583333,977,15,17.54166667,20,1.3,2.854166667,4.5,4.552,4.98025,5.395,53.87,81.81708333,100,21,24.54166667,30,950,950,950,1,0,0
11/07/2014,10442,147.7083333,506,67.08333333,524,205.7916667,784,70.58333333,182,347.0833333,841,326.9166667,987,12,16.70833333,20,2.4,4.2375,6.7,4.08,4.607583333,5.316,36.24,73.38291667,100,22,26.16666667,32,950,951.25,960,1,0,0
12/07/2014,11667,53.25,122,378.4583333,895,335.125,1012,51.25,122,397.375,895,338.5,1012,15,16.54166667,19,0.8,3.383333333,6.3,3.13,3.661333333,4.271,39.06,69.11666667,100,21,27,34,950,956.25,960,0,1,0
13/07/2014,11925,62.83333333,302,346.3333333,912,316.5416667,1020,48.41666667,117,409.2916667,912,341.0833333,1020,13,15.04166667,17,0.8,2.775,5.2,2.898,3.160958333,3.29,30.11,62.9425,100,20,27.5,35,950,952.5,960,0,1,0
14/07/2014,11243,48.625,113,410.5416667,916,342.5,1025,48.625,113,410.5416667,916,342.5,1025,13,14.91666667,17,0.8,2.304166667,4.1,2.83,2.996833333,3.191,28.73,57.55625,89.54,22,28.75,36,950,950,950,1,0,0
15/07/2014,11721,73.45833333,489,340.1666667,903,321.9583333,1017,53.375,134,395.25,903,338.0416667,1017,13,14.83333333,16,0.9,2.129166667,4.1,3.006,3.335125,3.705,29.89,54.2175,83.01,22,29.5,37,950,950,950,1,0,0
16/07/2014,11976,71.83333333,262,342,849,324.25,997,67.375,174,357.375,849,329.4166667,997,14,15.70833333,18,0.6,2.279166667,3.8,3.487,3.929041667,4.42,31.47,56.41041667,80.95,23,29.66666667,37,950,950,950,1,0,0
17/07/2014,11995,101.4583333,412,213.7916667,803,273.0833333,976,75.91666667,190,329.7916667,803,321.6666667,976,16,18.08333333,21,0.8,1.245833333,1.9,4.032,4.929416667,5.99,37.81,64.0675,88.6,23,29.75,36,950,950,950,1,0,0
18/07/2014,12040,162.25,500,61.25,376,212.8333333,814,96.29166667,238,284.5,723,311.9166667,952,19,20.54166667,22,0.4,2.120833333,3.1,4.717,5.635666667,6.435,62.14,82.75208333,98.82,25,27.25,30,950,950,950,1,0,0
19/07/2014,13340,112.4166667,456,163.3333333,789,254.5,970,84.41666667,219,303.3333333,789,316.9166667,970,18,20,22,0.5,1.791666667,3.4,5.015,5.155833333,5.77,50.32,78.28458333,100,24,27.91666667,33,950,950,950,0,1,0
20/07/2014,12509,107.4166667,461,207.9583333,855,268.7916667,981,69.58333333,192,342.875,855,323.4166667,981,15,17.79166667,21,1,2.125,3.7,4.659,4.904541667,5.291,31.12,61.75291667,96.58,25,30.75,38,950,950,950,0,1,0
21/07/2014,11637,81.125,311,272,843,299.9166667,992,68.625,159,350.0833333,843,326.25,992,13,16.45833333,19,0.9,2.316666667,4.2,3.492,4.157916667,4.723,30.09,58.01875,83.4,24,30,38,950,950,950,1,0,0
22/07/2014,11834,71.58333333,268,331.7916667,864,321.125,1003,60.5,147,374.7083333,864,331.5416667,1003,13,16.25,19,0.6,2.491666667,5.1,3.093,3.507416667,3.849,27.76,57.66166667,90.68,23,30.33333333,38,950,950,950,1,0,0
23/07/2014,12319,89.25,492,248.25,872,279.1666667,1005,61.125,143,369.6666667,872,330.9583333,1005,15,16.875,19,0.5,2.245833333,4.1,3.17,3.47075,3.945,32.26,60.6175,89.92,23,29.54166667,37,950,950,950,1,0,0
24/07/2014,12540,87.08333333,227,275.0416667,789,295.125,973,87.95833333,227,308.3333333,789,319.1666667,973,16,17.58333333,19,0.5,2.020833333,3.6,3.617,3.878208333,4.128,45.18,65.91333333,85.05,24,28.33333333,33,950,950,950,1,0,0
